time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,precipAccumulation
2013-11-06 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,15.07,15.07,12.42,0.84,998.6,3.19,10.05,233.0,0.81,0.0,9.887,,
2013-11-06 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,15.07,15.07,12.47,0.84,998.9,4.14,10.68,269.0,0.77,0.0,10.003,,
2013-11-07 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,15.17,15.17,12.65,0.85,999.2,3.31,8.06,236.0,0.82,0.0,9.672,,
2013-11-07 01:00:00,Mostly Cloudy,partly-cloudy-night,0.0258,0.17,14.97,14.97,12.8,0.87,999.9,4.07,8.4,262.0,0.68,0.0,10.003,rain,
2013-11-07 02:00:00,Possible Drizzle,rain,0.191,0.43,14.77,14.77,12.68,0.87,1000.7,3.17,6.31,261.0,0.76,0.0,10.003,rain,
2013-11-07 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0393,0.2,12.47,12.47,10.08,0.85,1002.1,3.18,4.4,294.0,0.69,0.0,10.003,rain,
2013-11-07 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0263,0.14,11.97,11.97,9.43,0.84,1003.4,3.25,3.25,299.0,0.73,0.0,10.003,rain,
2013-11-07 05:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,11.28,11.28,8.85,0.85,1003.7,0.43,1.29,270.0,0.66,0.0,10.003,,
2013-11-07 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.97,10.97,9.03,0.88,1004.5,1.55,1.55,270.0,0.61,0.0,9.996,,
2013-11-07 07:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,10.17,10.17,8.33,0.88,1005.0,0.0,0.54,,0.73,0.0,10.003,,
2013-11-07 08:00:00,Clear,clear-night,0.0,0.0,9.57,9.57,7.42,0.86,1005.7,0.0,0.88,,0.28,0.0,9.998,,
2013-11-07 09:00:00,Clear,clear-day,0.0,0.0,9.57,8.73,7.39,0.86,1006.6,1.96,1.96,270.0,0.29,0.0,9.997,,
2013-11-07 10:00:00,Clear,clear-day,0.0,0.0,10.37,10.37,8.03,0.85,1007.5,0.0,1.41,,0.21,0.0,9.999,,
2013-11-07 11:00:00,Clear,clear-day,0.0,0.0,11.08,11.08,7.51,0.79,1008.0,1.62,2.75,266.0,0.19,1.0,10.001,,
2013-11-07 12:00:00,Clear,clear-day,0.0,0.0,11.28,11.28,7.01,0.75,1008.3,1.94,2.68,,0.19,1.0,9.996,,
2013-11-07 13:00:00,Clear,clear-day,0.0,0.0,11.08,11.08,5.96,0.71,1008.0,1.98,3.14,270.0,0.19,1.0,9.999,,
2013-11-07 14:00:00,Clear,clear-day,0.0,0.0,11.28,11.28,6.18,0.71,1008.1,2.57,2.94,263.0,0.19,1.0,9.996,,
2013-11-07 15:00:00,Clear,clear-day,0.0,0.0,10.97,10.97,4.9,0.66,1007.9,1.03,1.72,258.0,0.19,1.0,9.992,,
2013-11-07 16:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,10.57,10.57,4.8,0.67,1007.8,0.0,0.99,,0.54,0.0,9.988,,
2013-11-07 17:00:00,Overcast,cloudy,0.0,0.0,10.07,10.07,4.64,0.69,1007.9,0.0,0.75,,0.88,0.0,9.988,,
2013-11-07 18:00:00,Overcast,cloudy,0.0,0.0,9.48,9.48,5.43,0.76,1008.2,0.99,0.99,229.0,0.88,0.0,9.988,,
2013-11-07 19:00:00,Overcast,cloudy,0.0,0.0,9.28,9.28,5.5,0.77,1008.2,0.0,0.44,,0.88,0.0,9.988,,
2013-11-07 20:00:00,Overcast,cloudy,0.0,0.0,8.77,8.77,6.02,0.83,1008.4,0.0,0.62,,0.88,0.0,9.988,,
2013-11-07 21:00:00,Overcast,cloudy,0.0,0.0,8.98,8.98,6.08,0.82,1008.5,0.79,0.97,,0.88,0.0,9.988,,
2013-11-07 22:00:00,Overcast,cloudy,0.0,0.0,9.08,9.08,6.09,0.82,1008.6,0.0,2.2,,0.88,0.0,9.988,,
2013-11-07 23:00:00,Overcast,cloudy,0.0,0.0,8.68,8.68,6.01,0.83,1008.6,0.0,1.31,270.0,1.0,0.0,9.988,,
2013-11-08 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,7.98,7.98,5.66,0.85,1008.6,0.0,1.31,,0.72,0.0,9.988,,
2013-11-08 01:00:00,Overcast,cloudy,0.0,0.0,7.88,7.88,5.42,0.84,1008.4,0.0,1.12,,0.88,0.0,9.988,,
2013-11-08 02:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,7.17,7.17,4.73,0.84,1008.6,0.0,1.35,,0.38,0.0,9.988,,
2013-11-08 03:00:00,Clear,clear-night,0.0,0.0,6.48,6.48,5.08,0.91,1008.3,0.0,2.14,,0.0,0.0,9.988,,
2013-11-08 04:00:00,Clear,clear-night,0.0,0.0,5.97,5.97,4.77,0.92,1007.8,0.0,0.46,,0.0,0.0,9.998,,
2013-11-08 05:00:00,Clear,clear-night,0.0,0.0,6.17,6.17,4.82,0.91,1007.7,0.0,0.78,,0.04,0.0,9.994,,
2013-11-08 06:00:00,Clear,clear-night,0.0,0.0,5.67,5.67,4.92,0.95,1007.5,0.0,2.13,,0.0,0.0,9.995,,
2013-11-08 07:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,5.67,5.67,4.99,0.95,1007.8,0.0,1.83,,0.42,0.0,9.988,,
2013-11-08 08:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,6.07,6.07,5.15,0.94,1007.4,0.0,1.81,,0.61,0.0,9.92,,
2013-11-08 09:00:00,Clear,clear-day,0.0,0.0,6.17,6.17,5.51,0.96,1007.1,0.0,0.58,,0.25,0.0,9.056,,
2013-11-08 10:00:00,Clear,clear-day,0.0,0.0,8.27,8.27,6.45,0.88,1006.7,0.0,1.9,,0.21,0.0,9.881,,
2013-11-08 11:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,9.68,9.17,7.13,0.84,1006.1,1.61,1.61,180.0,0.41,1.0,9.869,,
2013-11-08 12:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,10.41,10.41,7.79,0.84,1005.4,1.25,1.25,178.0,0.44,1.0,9.832,,
2013-11-08 13:00:00,Partly Cloudy,partly-cloudy-day,0.0152,0.08,11.21,11.21,7.86,0.8,1004.7,0.6,1.97,184.0,0.54,1.0,10.002,rain,
2013-11-08 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,11.82,11.82,8.43,0.8,1003.5,0.97,1.09,181.0,0.53,1.0,10.003,,
2013-11-08 15:00:00,Partly Cloudy,partly-cloudy-day,0.006,0.04,12.11,12.11,8.36,0.78,1002.6,1.17,1.56,175.0,0.55,1.0,10.003,rain,
2013-11-08 16:00:00,Possible Light Rain,rain,0.8465,0.58,10.58,10.58,7.62,0.82,1002.5,1.7,2.77,241.0,0.54,0.0,7.337,rain,
2013-11-08 17:00:00,Light Rain,rain,2.0603,0.93,8.87,8.87,7.41,0.91,1002.2,0.0,1.6,,0.75,0.0,7.883,rain,
2013-11-08 18:00:00,Light Rain,rain,2.075,0.94,8.57,8.57,7.41,0.92,1002.1,1.17,3.25,,0.75,0.0,10.003,rain,
2013-11-08 19:00:00,Light Rain,rain,0.609,0.89,8.57,7.29,7.41,0.92,1002.6,2.29,2.89,259.0,0.75,0.0,10.003,rain,
2013-11-08 20:00:00,Drizzle,rain,0.1522,0.8,8.08,5.79,6.3,0.89,1003.6,3.71,3.71,285.0,0.54,0.0,10.003,rain,
2013-11-08 21:00:00,Mostly Cloudy,partly-cloudy-night,0.007,0.1,7.38,5.33,5.4,0.87,1004.4,3.06,6.07,272.0,0.75,0.0,10.003,rain,
2013-11-08 22:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,7.08,5.15,5.19,0.88,1005.2,2.79,3.72,259.0,0.51,0.0,10.003,,
2013-11-08 23:00:00,Clear,clear-night,0.0,0.0,6.58,4.77,5.11,0.9,1005.6,2.5,2.88,258.0,0.2,0.0,10.003,,
2013-11-09 00:00:00,Clear,clear-night,0.0,0.0,6.07,3.82,4.8,0.92,1006.4,2.96,3.55,252.0,0.14,0.0,9.995,,
2013-11-09 01:00:00,Clear,clear-night,0.0,0.0,5.57,3.83,4.31,0.92,1007.2,2.21,4.65,249.0,0.14,0.0,9.996,,
2013-11-09 02:00:00,Clear,clear-night,0.0,0.0,5.67,3.8,4.31,0.91,1007.7,2.37,5.75,251.0,0.0,0.0,9.996,,
2013-11-09 03:00:00,Clear,clear-night,0.0,0.0,5.38,3.46,3.8,0.9,1008.1,2.37,4.9,270.0,0.0,0.0,10.001,,
2013-11-09 04:00:00,Clear,clear-night,0.0,0.0,4.97,2.18,3.29,0.89,1008.2,3.42,3.79,247.0,0.0,0.0,10.0,,
2013-11-09 05:00:00,Clear,clear-night,0.0,0.0,4.67,2.01,3.0,0.89,1008.3,3.12,3.12,,0.0,0.0,9.998,,
2013-11-09 06:00:00,Clear,clear-night,0.0,0.0,4.28,2.62,2.49,0.88,1008.5,1.92,1.92,226.0,0.0,0.0,9.999,,
2013-11-09 07:00:00,Clear,clear-night,0.0,0.0,3.98,3.98,2.49,0.9,1008.3,0.0,0.86,,0.0,0.0,9.871,,
2013-11-09 08:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.37,3.37,2.1,0.91,1008.3,0.0,2.17,,0.75,0.0,9.988,,
2013-11-09 09:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,3.46,3.46,2.39,0.93,1008.1,0.0,1.93,,0.77,0.0,9.988,,
2013-11-09 10:00:00,Clear,clear-day,0.0,0.0,4.86,4.86,3.89,0.93,1007.7,0.0,1.93,,0.19,0.0,9.99,,
2013-11-09 11:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,6.07,6.07,4.8,0.92,1007.0,0.0,0.87,,0.32,1.0,9.989,,
2013-11-09 12:00:00,Drizzle,rain,0.142,0.82,6.77,6.77,5.19,0.9,1006.8,0.0,2.18,,0.8,1.0,9.831,rain,
2013-11-09 13:00:00,Light Rain,rain,1.0117,0.92,6.88,6.88,5.7,0.92,1006.1,0.0,2.14,,0.75,1.0,8.707,rain,
2013-11-09 14:00:00,Light Rain,rain,1.9268,0.94,6.77,6.77,5.51,0.92,1004.8,0.0,0.81,,0.75,1.0,9.479,rain,
2013-11-09 15:00:00,Light Rain,rain,0.5028,0.89,7.28,7.28,5.19,0.87,1003.9,0.0,1.47,,0.75,0.0,10.003,rain,
2013-11-09 16:00:00,Drizzle,rain,0.1024,0.76,7.38,7.38,5.19,0.86,1004.1,0.0,0.33,,0.75,0.0,10.003,rain,
2013-11-09 17:00:00,Drizzle,rain,0.0248,0.69,6.97,6.97,5.14,0.88,1004.1,0.0,0.62,,0.75,0.0,10.003,rain,
2013-11-09 18:00:00,Drizzle,rain,0.0193,0.66,6.88,6.88,4.49,0.85,1004.4,0.0,1.0,,0.74,0.0,10.003,rain,
2013-11-09 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,6.37,6.37,4.49,0.88,1004.8,0.0,0.83,,0.72,0.0,10.003,,
2013-11-09 20:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,5.67,5.67,4.4,0.92,1004.7,1.32,1.32,261.0,0.57,0.0,9.998,,
2013-11-09 21:00:00,Clear,clear-night,0.0,0.0,5.57,5.57,4.49,0.93,1004.5,0.0,1.01,,0.19,0.0,7.579,,
2013-11-09 22:00:00,Clear,clear-night,0.0,0.0,5.77,5.77,4.69,0.93,1004.0,0.0,1.07,,0.0,0.0,6.33,,
2013-11-09 23:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,6.07,6.07,4.69,0.91,1003.5,0.0,0.79,,0.49,0.0,6.604,,
2013-11-10 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0118,0.04,6.27,6.27,5.0,0.92,1003.2,0.0,0.41,,0.64,0.0,7.044,rain,
2013-11-10 01:00:00,Partly Cloudy,partly-cloudy-night,0.0618,0.23,6.27,6.27,5.11,0.92,1003.4,0.89,0.89,258.0,0.57,0.0,7.49,rain,
2013-11-10 02:00:00,Drizzle,rain,0.1077,0.88,6.17,6.17,5.0,0.92,1003.8,0.0,0.68,,0.75,0.0,7.567,rain,
2013-11-10 03:00:00,Drizzle,rain,0.157,0.83,6.58,6.58,5.3,0.92,1004.5,0.0,1.57,,0.55,0.0,6.901,rain,
2013-11-10 04:00:00,Drizzle,rain,0.2085,0.85,6.67,6.67,5.11,0.9,1005.4,0.0,1.57,,0.75,0.0,9.922,rain,
2013-11-10 05:00:00,Clear,clear-night,0.0088,0.03,6.58,4.62,4.6,0.87,1006.4,2.69,3.59,299.0,0.22,0.0,10.003,rain,
2013-11-10 06:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,5.95,3.65,4.19,0.89,1007.8,2.99,5.46,309.0,0.59,0.0,10.003,,
2013-11-10 07:00:00,Clear,clear-night,0.0,0.0,5.97,3.36,3.1,0.82,1009.3,3.47,6.08,324.0,0.19,0.0,10.002,,
2013-11-10 08:00:00,Clear,clear-night,0.0,0.0,5.17,2.64,2.7,0.84,1010.9,3.1,3.1,308.0,0.13,0.0,9.99,,
2013-11-10 09:00:00,Clear,clear-day,0.0,0.0,5.08,2.36,2.39,0.83,1012.6,3.35,3.85,308.0,0.05,0.0,9.997,,
2013-11-10 10:00:00,Clear,clear-day,0.0,0.0,6.07,3.54,2.59,0.78,1013.9,3.38,4.13,333.0,0.19,0.0,9.997,,
2013-11-10 11:00:00,Clear,clear-day,0.0,0.0,7.17,5.12,3.13,0.76,1015.4,2.98,4.42,315.0,0.19,1.0,9.997,,
2013-11-10 12:00:00,Clear,clear-day,0.0,0.0,7.92,5.52,3.02,0.71,1016.8,3.85,6.36,329.0,0.19,1.0,10.002,,
2013-11-10 13:00:00,Clear,clear-day,0.0,0.0,8.58,6.16,2.57,0.66,1017.8,4.2,4.23,330.0,0.19,1.0,10.002,,
2013-11-10 14:00:00,Clear,clear-day,0.0,0.0,9.18,7.63,2.38,0.62,1018.7,2.83,4.24,321.0,0.19,1.0,10.003,,
2013-11-10 15:00:00,Clear,clear-day,0.0,0.0,9.28,7.91,2.32,0.62,1019.6,2.59,4.04,336.0,0.19,0.0,9.999,,
2013-11-10 16:00:00,Clear,clear-day,0.0,0.0,9.28,7.67,1.98,0.6,1020.8,2.96,3.22,325.0,0.19,0.0,9.991,,
2013-11-10 17:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,8.08,8.08,0.71,0.6,1022.1,0.0,1.16,,0.36,0.0,9.988,,
2013-11-10 18:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,5.87,5.87,1.1,0.71,1022.9,0.0,0.22,,0.5,0.0,9.988,,
2013-11-10 19:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,4.14,4.14,1.62,0.84,1023.7,0.18,0.2,272.0,0.5,0.0,9.988,,
2013-11-10 20:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,3.18,3.18,1.12,0.86,1024.1,0.25,0.29,213.0,0.5,0.0,9.988,,
2013-11-10 21:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,3.68,3.68,1.0,0.83,1024.7,0.0,0.29,180.0,0.39,0.0,9.988,,
2013-11-10 22:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,3.37,3.37,0.75,0.83,1025.4,0.0,0.43,,0.58,0.0,8.867,,
2013-11-10 23:00:00,Clear,clear-night,0.0,0.0,2.97,2.97,1.59,0.91,1025.5,0.0,0.33,,0.0,0.0,7.86,,
2013-11-11 00:00:00,Clear,clear-night,0.0,0.0,2.47,2.47,1.29,0.92,1025.4,0.0,0.23,,0.15,0.0,7.995,,
2013-11-11 01:00:00,Clear,clear-night,0.0,0.0,2.97,2.97,1.89,0.93,1025.2,0.0,0.31,,0.0,0.0,9.542,,
2013-11-11 02:00:00,Clear,clear-night,0.0,0.0,3.46,3.46,2.1,0.91,1025.2,0.0,0.62,,0.0,0.0,9.049,,
2013-11-11 03:00:00,Clear,clear-night,0.0,0.0,3.37,3.37,1.59,0.88,1024.9,0.0,0.88,,0.0,0.0,9.366,,
2013-11-11 04:00:00,Clear,clear-night,0.0,0.0,3.77,3.77,2.21,0.9,1024.2,0.0,1.44,180.0,0.0,0.0,10.001,,
2013-11-11 05:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,4.97,4.97,2.8,0.86,1023.6,0.0,1.38,,0.44,0.0,9.999,,
2013-11-11 06:00:00,Clear,clear-night,0.0094,0.08,5.87,5.87,3.61,0.85,1023.2,1.21,1.86,,0.09,0.0,10.002,rain,
2013-11-11 07:00:00,Drizzle,rain,0.2006,0.87,7.28,6.1,5.19,0.87,1022.9,1.92,3.81,173.0,0.49,0.0,10.003,rain,
2013-11-11 08:00:00,Drizzle,rain,0.0818,0.77,8.38,6.75,5.7,0.83,1022.7,2.72,3.1,182.0,0.66,0.0,10.003,rain,
2013-11-11 09:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,8.98,7.76,6.7,0.86,1022.7,2.3,4.36,198.0,0.47,0.0,10.003,,
2013-11-11 10:00:00,Drizzle,rain,0.0206,0.71,9.77,7.84,6.9,0.82,1022.7,3.74,5.39,182.0,0.79,0.0,9.849,rain,
2013-11-11 11:00:00,Drizzle,rain,0.0862,0.68,9.97,8.05,7.6,0.85,1022.4,3.82,5.79,190.0,0.79,1.0,8.535,rain,
2013-11-11 12:00:00,Overcast,cloudy,0.0113,0.04,10.17,10.17,8.5,0.89,1022.3,3.28,5.04,187.0,0.91,1.0,8.841,rain,
2013-11-11 13:00:00,Mostly Cloudy,partly-cloudy-day,0.023,0.07,10.97,10.97,9.4,0.9,1022.0,3.23,5.54,193.0,0.86,1.0,5.054,rain,
2013-11-11 14:00:00,Mostly Cloudy,partly-cloudy-day,0.0264,0.1,11.28,11.28,10.1,0.92,1021.5,2.57,4.82,196.0,0.84,1.0,4.125,rain,
2013-11-11 15:00:00,Drizzle,rain,0.104,0.83,11.57,11.57,10.5,0.93,1021.2,2.78,5.16,199.0,0.85,0.0,6.464,rain,
2013-11-11 16:00:00,Drizzle,rain,0.1584,0.89,11.78,11.78,10.81,0.94,1021.0,2.77,4.73,200.0,0.82,0.0,5.072,rain,
2013-11-11 17:00:00,Drizzle,rain,0.2221,0.83,11.78,11.78,10.9,0.94,1021.1,1.82,4.59,202.0,0.92,0.0,4.571,rain,
2013-11-11 18:00:00,Drizzle,rain,0.1809,0.85,11.97,11.97,11.1,0.94,1021.3,2.41,3.96,199.0,0.81,0.0,7.324,rain,
2013-11-11 19:00:00,Drizzle,rain,0.0895,0.87,12.18,12.18,11.5,0.96,1021.7,2.79,4.68,180.0,0.81,0.0,6.911,rain,
2013-11-11 20:00:00,Drizzle,rain,0.1715,0.85,12.27,12.27,11.6,0.96,1021.9,1.73,4.84,196.0,0.82,0.0,6.212,rain,
2013-11-11 21:00:00,Drizzle,rain,0.1146,0.81,12.37,12.37,11.6,0.95,1022.2,1.25,2.95,180.0,0.81,0.0,2.532,rain,
2013-11-11 22:00:00,Possible Drizzle,rain,0.1567,0.52,12.58,12.58,12.1,0.97,1021.9,0.81,2.03,180.0,0.78,0.0,3.096,rain,
2013-11-11 23:00:00,Drizzle,rain,0.0577,0.8,12.67,12.67,12.3,0.98,1022.0,1.5,2.69,,0.78,0.0,3.973,rain,
2013-11-12 00:00:00,Foggy,fog,0.0,0.0,12.87,12.87,12.5,0.98,1021.7,0.0,2.33,,0.91,0.0,3.037,,
2013-11-12 01:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,13.07,13.07,12.8,0.98,1021.6,1.31,1.52,,0.81,0.0,6.48,,
2013-11-12 02:00:00,Overcast,cloudy,0.0,0.0,13.07,13.07,12.21,0.95,1021.6,0.0,1.52,,0.91,0.0,8.756,,
2013-11-12 03:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,13.28,13.28,12.23,0.93,1021.6,1.52,1.52,,0.8,0.0,4.017,,
2013-11-12 04:00:00,Mostly Cloudy,partly-cloudy-night,0.0248,0.22,12.98,12.98,12.7,0.98,1021.3,0.0,2.12,,0.76,0.0,5.99,rain,
2013-11-12 05:00:00,Mostly Cloudy,partly-cloudy-night,0.0131,0.12,12.87,12.87,12.6,0.98,1021.2,0.0,1.65,,0.78,0.0,5.667,rain,
2013-11-12 06:00:00,Overcast,cloudy,0.0084,0.05,12.77,12.77,12.5,0.98,1021.3,1.75,1.82,,0.94,0.0,3.499,rain,
2013-11-12 07:00:00,Possible Drizzle,rain,0.2199,0.65,12.27,12.27,12.1,0.99,1021.9,2.32,3.27,8.0,0.82,0.0,5.26,rain,
2013-11-12 08:00:00,Drizzle,rain,0.3371,0.95,10.37,10.37,9.1,0.92,1022.9,2.29,4.67,,0.77,0.0,5.59,rain,
2013-11-12 09:00:00,Drizzle,rain,0.3435,0.89,10.17,10.17,9.4,0.95,1023.9,0.0,3.69,,0.92,0.0,5.077,rain,
2013-11-12 10:00:00,Light Rain,rain,0.438,0.92,10.27,10.27,9.21,0.93,1024.8,1.73,1.73,,0.75,0.0,8.582,rain,
2013-11-12 11:00:00,Possible Drizzle,rain,0.1065,0.52,10.78,10.78,8.96,0.89,1025.6,0.98,1.86,0.0,0.75,1.0,10.003,rain,
2013-11-12 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,11.37,11.37,8.7,0.84,1025.9,1.38,2.3,325.0,0.68,1.0,10.003,,
2013-11-12 13:00:00,Clear,clear-day,0.0,0.0,11.84,11.84,8.6,0.81,1025.8,2.52,3.68,343.0,0.27,1.0,10.003,,
2013-11-12 14:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,12.77,12.77,7.49,0.7,1026.1,3.21,3.92,348.0,0.44,1.0,10.003,,
2013-11-12 15:00:00,Clear,clear-day,0.0,0.0,12.27,12.27,7.68,0.74,1026.6,2.32,4.81,343.0,0.28,0.0,10.003,,
2013-11-12 16:00:00,Clear,clear-day,0.0,0.0,11.97,11.97,6.1,0.67,1027.1,2.91,2.91,349.0,0.27,0.0,10.003,,
2013-11-12 17:00:00,Clear,clear-day,0.0,0.0,10.55,10.55,6.3,0.75,1028.0,2.31,2.66,344.0,0.22,0.0,10.003,,
2013-11-12 18:00:00,Clear,clear-night,0.0,0.0,10.27,10.27,5.9,0.74,1029.2,0.0,1.05,,0.25,0.0,10.002,,
2013-11-12 19:00:00,Clear,clear-night,0.0,0.0,8.33,8.33,5.51,0.82,1030.1,0.0,1.06,,0.19,0.0,9.992,,
2013-11-12 20:00:00,Clear,clear-night,0.0,0.0,7.41,7.41,4.8,0.84,1031.0,0.0,0.37,,0.19,0.0,9.995,,
2013-11-12 21:00:00,Clear,clear-night,0.0,0.0,6.71,6.71,4.1,0.83,1032.1,0.0,1.22,,0.28,0.0,9.988,,
2013-11-12 22:00:00,Clear,clear-night,0.0,0.0,6.5,6.5,3.49,0.81,1032.6,0.0,1.28,,0.28,0.0,9.988,,
2013-11-12 23:00:00,Clear,clear-night,0.0,0.0,5.75,5.75,3.39,0.85,1033.1,0.0,1.21,,0.0,0.0,9.993,,
2013-11-13 00:00:00,Clear,clear-night,0.0,0.0,6.37,6.37,3.39,0.81,1033.3,0.0,1.06,,0.07,0.0,9.988,,
2013-11-13 01:00:00,Clear,clear-night,0.0,0.0,5.77,5.77,3.61,0.86,1033.8,0.0,1.06,,0.05,0.0,9.988,,
2013-11-13 02:00:00,Clear,clear-night,0.0,0.0,4.86,4.86,2.9,0.87,1033.9,0.31,0.66,270.0,0.0,0.0,10.001,,
2013-11-13 03:00:00,Clear,clear-night,0.0,0.0,4.28,4.28,3.1,0.92,1033.9,0.0,0.34,,0.0,0.0,9.988,,
2013-11-13 04:00:00,Clear,clear-night,0.0,0.0,3.58,3.58,2.39,0.92,1033.9,0.0,0.59,,0.0,0.0,10.001,,
2013-11-13 05:00:00,Clear,clear-night,0.0,0.0,3.17,3.17,2.31,0.94,1034.1,0.0,0.4,,0.0,0.0,9.413,,
2013-11-13 06:00:00,Clear,clear-night,0.0,0.0,3.27,3.27,2.49,0.95,1034.2,0.0,0.57,,0.0,0.0,8.195,,
2013-11-13 07:00:00,Clear,clear-night,0.0,0.0,2.36,2.36,1.51,0.94,1034.5,0.0,0.29,,0.0,0.0,9.995,,
2013-11-13 08:00:00,Clear,clear-night,0.0,0.0,2.18,2.18,1.51,0.95,1034.9,0.0,0.48,,0.15,0.0,9.988,,
2013-11-13 09:00:00,Partly Cloudy,partly-cloudy-day,0.0,0.0,2.36,2.36,1.7,0.95,1035.2,0.64,0.64,231.0,0.34,0.0,9.817,,
2013-11-13 10:00:00,Clear,clear-day,0.0,0.0,3.68,3.68,3.0,0.95,1035.5,0.0,0.93,,0.29,0.0,9.988,,
2013-11-13 11:00:00,,,0.0,0.0,6.07,6.07,4.49,0.9,1035.3,1.02,1.02,,,,9.988,,
2013-11-13 12:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.57,8.57,4.52,0.76,1034.9,0.0,0.85,,0.75,1.0,9.988,,
2013-11-13 13:00:00,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.97,9.97,5.05,0.71,1033.9,0.0,1.3,,0.72,1.0,9.988,,
2013-11-13 14:00:00,Clear,clear-day,0.0,0.0,9.38,8.32,4.81,0.73,1033.1,2.18,2.18,,0.19,1.0,10.003,,
2013-11-13 15:00:00,Clear,clear-day,0.0,0.0,9.77,9.15,4.4,0.69,1032.0,1.74,3.66,,0.19,0.0,10.003,,
2013-11-13 16:00:00,Clear,clear-day,0.0,0.0,9.68,8.1,3.29,0.64,1031.3,3.05,3.24,,0.2,0.0,10.003,,
2013-11-13 17:00:00,Clear,clear-day,0.0,0.0,8.87,8.87,4.31,0.73,1030.7,0.0,1.8,270.0,0.19,0.0,10.003,,
2013-11-13 18:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,8.17,8.17,3.29,0.71,1030.1,0.0,1.18,,0.33,0.0,9.992,,
2013-11-13 19:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,7.98,7.98,3.49,0.73,1029.6,0.0,1.44,,0.65,0.0,9.991,,
2013-11-13 20:00:00,Clear,clear-night,0.0,0.0,6.62,6.62,3.7,0.82,1028.6,0.0,1.5,180.0,0.24,0.0,10.002,,
2013-11-13 21:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,6.77,5.48,4.01,0.83,1027.8,1.95,3.54,238.0,0.57,0.0,10.003,,
2013-11-13 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,7.38,7.38,4.19,0.8,1026.9,0.0,2.49,,0.66,0.0,10.003,,
2013-11-13 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.48,7.49,3.1,0.69,1026.0,1.92,5.03,240.0,0.75,0.0,10.003,,
2013-11-14 00:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.68,7.82,3.49,0.7,1024.6,1.81,5.28,267.0,0.79,0.0,10.003,,
2013-11-14 01:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.32,6.53,3.61,0.72,1023.5,2.94,5.44,216.0,0.75,0.0,10.003,,
2013-11-14 02:00:00,Drizzle,rain,0.0834,0.66,8.68,6.69,5.19,0.79,1022.4,3.4,5.35,238.0,0.79,0.0,10.003,rain,
2013-11-14 03:00:00,Drizzle,rain,0.2645,0.82,8.57,7.25,6.3,0.86,1021.3,2.34,4.16,229.0,0.73,0.0,10.003,rain,
